trip_id,start_time,completed_time,distance_meters,start_latitude,start_longitude,end_latitude,end_longitude,year,month,day,hour,tripDuration(minutes)
31252610,2018-12-28 11:57:20+00:00,2018-12-28 13:29:43+00:00,9451,38.26,-85.75,38.26,-85.75,2018,December,Friday,11,92.0
31804872,2018-12-31 09:24:53+00:00,2018-12-31 09:35:27+00:00,2133,38.21,-85.78,38.2,-85.76,2018,December,Monday,9,11.0
29169754,2018-12-16 12:37:52+00:00,2018-12-16 13:04:52+00:00,4538,38.25,-85.73,38.23,-85.7,2018,December,Sunday,12,27.0
29509575,2018-12-18 08:55:16+00:00,2018-12-18 09:00:14+00:00,961,38.26,-85.76,38.25,-85.76,2018,December,Tuesday,8,5.0
27238566,2018-12-06 08:12:54+00:00,2018-12-06 08:19:10+00:00,1291,38.22,-85.76,38.21,-85.76,2018,December,Thursday,8,6.0
30194236,2018-12-21 23:34:30+00:00,2018-12-21 23:46:50+00:00,3291,38.22,-85.76,38.22,-85.76,2018,December,Friday,23,12.0
31249205,2018-12-28 11:39:10+00:00,2018-12-28 12:58:08+00:00,3721,38.25,-85.76,38.25,-85.76,2018,December,Friday,11,79.0
27294676,2018-12-06 13:13:30+00:00,2018-12-06 13:17:41+00:00,788,38.22,-85.76,38.22,-85.76,2018,December,Thursday,13,4.0
29176648,2018-12-16 13:06:45+00:00,2018-12-16 13:14:00+00:00,628,38.23,-85.77,38.22,-85.76,2018,December,Sunday,13,7.0
29178563,2018-12-16 13:14:21+00:00,2018-12-16 13:19:12+00:00,767,38.22,-85.76,38.21,-85.76,2018,December,Sunday,13,5.0
26550593,2018-12-02 11:57:48+00:00,2018-12-02 12:07:22+00:00,1321,38.22,-85.76,38.22,-85.76,2018,December,Sunday,11,10.0
26552145,2018-12-02 12:05:01+00:00,2018-12-02 12:16:10+00:00,1410,38.23,-85.76,38.23,-85.76,2018,December,Sunday,12,11.0
26546972,2018-12-02 11:40:34+00:00,2018-12-02 12:29:19+00:00,6506,38.24,-85.72,38.24,-85.72,2018,December,Sunday,11,49.0
26550975,2018-12-02 11:59:30+00:00,2018-12-02 12:09:52+00:00,1576,38.22,-85.75,38.22,-85.75,2018,December,Sunday,11,10.0
27287274,2018-12-06 12:28:16+00:00,2018-12-06 12:34:16+00:00,1429,38.22,-85.76,38.21,-85.76,2018,December,Thursday,12,6.0
29869088,2018-12-20 08:02:34+00:00,2018-12-20 08:22:34+00:00,2701,38.23,-85.74,38.22,-85.75,2018,December,Thursday,8,20.0
29146310,2018-12-16 10:49:16+00:00,2018-12-16 10:59:48+00:00,1348,38.22,-85.76,38.23,-85.76,2018,December,Sunday,10,11.0
30627059,2018-12-24 12:26:02+00:00,2018-12-24 12:43:35+00:00,2708,38.24,-85.72,38.24,-85.72,2018,December,Monday,12,18.0
31298762,2018-12-28 15:39:44+00:00,2018-12-28 15:45:31+00:00,1264,38.25,-85.76,38.25,-85.76,2018,December,Friday,15,6.0
31323556,2018-12-28 17:55:59+00:00,2018-12-28 18:16:53+00:00,1714,38.25,-85.74,38.26,-85.76,2018,December,Friday,17,21.0
31439962,2018-12-29 11:21:10+00:00,2018-12-29 12:52:58+00:00,5469,38.22,-85.7,38.22,-85.7,2018,December,Saturday,11,92.0
28126793,2018-12-11 05:38:36+00:00,2018-12-11 05:46:43+00:00,1015,38.22,-85.76,38.22,-85.76,2018,December,Tuesday,5,8.0
29506347,2018-12-18 08:35:11+00:00,2018-12-18 09:05:33+00:00,2667,38.26,-85.75,38.26,-85.73,2018,December,Tuesday,8,30.0
29515296,2018-12-18 09:29:23+00:00,2018-12-18 09:31:21+00:00,224,38.26,-85.76,38.26,-85.76,2018,December,Tuesday,9,2.0
29867908,2018-12-20 07:54:49+00:00,2018-12-20 08:00:30+00:00,90,38.21,-85.75,38.21,-85.75,2018,December,Thursday,7,6.0
27232911,2018-12-06 07:41:54+00:00,2018-12-06 07:44:12+00:00,438,38.22,-85.76,38.22,-85.76,2018,December,Thursday,7,2.0
29794759,2018-12-19 19:30:59+00:00,2018-12-19 20:03:12+00:00,5246,38.22,-85.76,38.26,-85.76,2018,December,Wednesday,19,32.0
29700125,2018-12-19 09:57:39+00:00,2018-12-19 10:22:09+00:00,2380,38.26,-85.76,38.26,-85.74,2018,December,Wednesday,9,24.0
30735621,2018-12-25 09:20:13+00:00,2018-12-25 09:57:43+00:00,5693,38.24,-85.76,38.25,-85.76,2018,December,Tuesday,9,38.0
31298007,2018-12-28 15:36:04+00:00,2018-12-28 15:52:01+00:00,1772,38.22,-85.76,38.22,-85.77,2018,December,Friday,15,16.0
31336720,2018-12-28 19:26:26+00:00,2018-12-28 19:50:37+00:00,5459,38.23,-85.75,38.23,-85.7,2018,December,Friday,19,24.0
27273304,2018-12-06 11:12:13+00:00,2018-12-06 11:30:53+00:00,1276,38.22,-85.76,38.22,-85.76,2018,December,Thursday,11,19.0
31281828,2018-12-28 14:19:03+00:00,2018-12-28 14:35:46+00:00,3255,38.23,-85.76,38.23,-85.75,2018,December,Friday,14,17.0
27273449,2018-12-06 11:12:57+00:00,2018-12-06 11:16:51+00:00,937,38.23,-85.74,38.23,-85.75,2018,December,Thursday,11,4.0
27240538,2018-12-06 08:23:10+00:00,2018-12-06 08:32:05+00:00,1699,38.2,-85.76,38.22,-85.76,2018,December,Thursday,8,9.0
29527324,2018-12-18 10:36:40+00:00,2018-12-18 10:38:48+00:00,17,38.25,-85.76,38.25,-85.76,2018,December,Tuesday,10,2.0
31292839,2018-12-28 15:11:03+00:00,2018-12-28 15:23:26+00:00,1927,38.22,-85.76,38.22,-85.76,2018,December,Friday,15,12.0
31269072,2018-12-28 13:18:30+00:00,2018-12-28 13:23:22+00:00,970,38.23,-85.76,38.23,-85.76,2018,December,Friday,13,5.0
27271865,2018-12-06 11:04:19+00:00,2018-12-06 11:09:44+00:00,864,38.21,-85.76,38.22,-85.75,2018,December,Thursday,11,5.0
29783227,2018-12-19 18:07:44+00:00,2018-12-19 19:29:56+00:00,9422,38.26,-85.76,38.22,-85.76,2018,December,Wednesday,18,82.0
29140499,2018-12-16 10:19:24+00:00,2018-12-16 10:28:38+00:00,964,38.26,-85.76,38.26,-85.76,2018,December,Sunday,10,9.0
31427496,2018-12-29 10:13:33+00:00,2018-12-29 10:16:03+00:00,343,38.26,-85.76,38.26,-85.76,2018,December,Saturday,10,2.0
27294133,2018-12-06 13:10:16+00:00,2018-12-06 13:19:15+00:00,1860,38.23,-85.75,38.25,-85.75,2018,December,Thursday,13,9.0
29790735,2018-12-19 19:00:23+00:00,2018-12-19 19:06:56+00:00,208,38.21,-85.74,38.21,-85.74,2018,December,Wednesday,19,7.0
26556163,2018-12-02 12:25:27+00:00,2018-12-02 12:33:19+00:00,2163,38.25,-85.74,38.24,-85.73,2018,December,Sunday,12,8.0
26545396,2018-12-02 11:33:16+00:00,2018-12-02 12:27:25+00:00,6774,38.24,-85.72,38.24,-85.72,2018,December,Sunday,11,54.0
26552223,2018-12-02 12:05:21+00:00,2018-12-02 12:40:58+00:00,4619,38.26,-85.75,38.26,-85.75,2018,December,Sunday,12,36.0
27261637,2018-12-06 10:11:45+00:00,2018-12-06 10:47:16+00:00,4324,38.23,-85.76,38.24,-85.77,2018,December,Thursday,10,36.0
27290137,2018-12-06 12:46:20+00:00,2018-12-06 12:53:05+00:00,1044,38.26,-85.75,38.25,-85.74,2018,December,Thursday,12,7.0
28542128,2018-12-13 11:04:47+00:00,2018-12-13 11:10:05+00:00,366,38.26,-85.74,38.26,-85.75,2018,December,Thursday,11,5.0
29790441,2018-12-19 18:57:59+00:00,2018-12-19 19:12:30+00:00,3913,38.23,-85.76,38.21,-85.77,2018,December,Wednesday,18,15.0
30626400,2018-12-24 12:20:58+00:00,2018-12-24 12:43:19+00:00,2691,38.24,-85.72,38.24,-85.72,2018,December,Monday,12,22.0
27284961,2018-12-06 12:14:32+00:00,2018-12-06 12:44:46+00:00,3357,38.26,-85.75,38.26,-85.75,2018,December,Thursday,12,30.0
27289838,2018-12-06 12:44:24+00:00,2018-12-06 12:50:51+00:00,1187,38.26,-85.75,38.25,-85.74,2018,December,Thursday,12,6.0
27548006,2018-12-07 20:19:57+00:00,2018-12-07 20:26:31+00:00,276,38.24,-85.72,38.24,-85.72,2018,December,Friday,20,7.0
29144345,2018-12-16 10:39:18+00:00,2018-12-16 10:42:02+00:00,617,38.24,-85.72,38.23,-85.72,2018,December,Sunday,10,3.0
31345686,2018-12-28 20:39:45+00:00,2018-12-28 21:09:28+00:00,958,38.21,-85.76,38.22,-85.76,2018,December,Friday,20,30.0
31317286,2018-12-28 17:18:00+00:00,2018-12-28 17:20:59+00:00,221,38.24,-85.76,38.25,-85.76,2018,December,Friday,17,3.0
31446252,2018-12-29 11:51:55+00:00,2018-12-29 11:56:09+00:00,204,38.26,-85.76,38.26,-85.76,2018,December,Saturday,11,4.0
26667253,2018-12-03 05:06:12+00:00,2018-12-03 05:10:25+00:00,739,38.25,-85.75,38.25,-85.76,2018,December,Monday,5,4.0
29168385,2018-12-16 12:32:03+00:00,2018-12-16 13:28:54+00:00,10076,38.24,-85.72,38.24,-85.72,2018,December,Sunday,12,57.0
29799504,2018-12-19 20:08:42+00:00,2018-12-19 20:50:27+00:00,7195,38.24,-85.72,38.23,-85.71,2018,December,Wednesday,20,42.0
29509901,2018-12-18 08:57:13+00:00,2018-12-18 09:01:43+00:00,1260,38.23,-85.75,38.23,-85.76,2018,December,Tuesday,8,4.0
30628141,2018-12-24 12:33:12+00:00,2018-12-24 12:41:39+00:00,1724,38.22,-85.77,38.22,-85.77,2018,December,Monday,12,8.0
31306704,2018-12-28 16:20:13+00:00,2018-12-28 16:27:23+00:00,268,38.22,-85.76,38.22,-85.76,2018,December,Friday,16,7.0
31250529,2018-12-28 11:46:08+00:00,2018-12-28 12:35:47+00:00,6802,38.25,-85.74,38.25,-85.74,2018,December,Friday,11,50.0
31277377,2018-12-28 13:57:25+00:00,2018-12-28 13:59:55+00:00,6,38.24,-85.72,38.24,-85.72,2018,December,Friday,13,2.0
31811018,2018-12-31 10:11:57+00:00,2018-12-31 10:51:27+00:00,3917,38.23,-85.76,38.24,-85.71,2018,December,Monday,10,40.0
27273946,2018-12-06 11:15:19+00:00,2018-12-06 11:29:55+00:00,1462,38.26,-85.76,38.26,-85.76,2018,December,Thursday,11,15.0
27284816,2018-12-06 12:13:44+00:00,2018-12-06 12:24:19+00:00,802,38.22,-85.76,38.22,-85.76,2018,December,Thursday,12,11.0
29792077,2018-12-19 19:11:02+00:00,2018-12-19 19:15:41+00:00,279,38.24,-85.72,38.24,-85.72,2018,December,Wednesday,19,5.0
29792058,2018-12-19 19:10:51+00:00,2018-12-19 19:13:38+00:00,320,38.24,-85.72,38.24,-85.72,2018,December,Wednesday,19,3.0
29124969,2018-12-16 08:46:31+00:00,2018-12-16 09:17:31+00:00,6105,38.24,-85.7,38.23,-85.71,2018,December,Sunday,8,31.0
30194170,2018-12-21 23:33:41+00:00,2018-12-21 23:59:04+00:00,3971,38.22,-85.76,38.22,-85.76,2018,December,Friday,23,25.0
30636469,2018-12-24 13:31:20+00:00,2018-12-24 13:43:23+00:00,356,38.26,-85.76,38.26,-85.76,2018,December,Monday,13,12.0
30630196,2018-12-24 12:47:48+00:00,2018-12-24 12:56:04+00:00,1718,38.24,-85.72,38.23,-85.7,2018,December,Monday,12,8.0
30734291,2018-12-25 09:07:00+00:00,2018-12-25 09:26:03+00:00,3413,38.23,-85.75,38.23,-85.72,2018,December,Tuesday,9,19.0
31165216,2018-12-27 22:50:02+00:00,2018-12-27 22:50:39+00:00,4,38.22,-85.76,38.22,-85.76,2018,December,Thursday,22,1.0
29526677,2018-12-18 10:33:02+00:00,2018-12-18 10:35:24+00:00,8,38.22,-85.76,38.22,-85.76,2018,December,Tuesday,10,2.0
29867014,2018-12-20 07:48:24+00:00,2018-12-20 07:59:00+00:00,683,38.21,-85.75,38.21,-85.75,2018,December,Thursday,7,11.0
31430155,2018-12-29 10:29:15+00:00,2018-12-29 10:33:56+00:00,444,38.26,-85.76,38.26,-85.75,2018,December,Saturday,10,5.0
31273802,2018-12-28 13:40:22+00:00,2018-12-28 13:47:12+00:00,1574,38.22,-85.76,38.22,-85.74,2018,December,Friday,13,7.0
27239115,2018-12-06 08:15:52+00:00,2018-12-06 08:19:38+00:00,483,38.26,-85.76,38.25,-85.75,2018,December,Thursday,8,4.0
29510073,2018-12-18 08:58:13+00:00,2018-12-18 09:44:20+00:00,703,38.24,-85.73,38.24,-85.72,2018,December,Tuesday,8,46.0
29527183,2018-12-18 10:35:59+00:00,2018-12-18 10:53:08+00:00,1374,38.25,-85.76,38.25,-85.76,2018,December,Tuesday,10,17.0
31264768,2018-12-28 12:57:45+00:00,2018-12-28 13:08:48+00:00,1166,38.24,-85.76,38.25,-85.76,2018,December,Friday,12,11.0
29796001,2018-12-19 19:40:28+00:00,2018-12-19 20:37:18+00:00,6180,38.24,-85.76,38.24,-85.76,2018,December,Wednesday,19,57.0
31448798,2018-12-29 12:03:45+00:00,2018-12-29 12:07:02+00:00,314,38.26,-85.76,38.26,-85.76,2018,December,Saturday,12,3.0
26561381,2018-12-02 12:51:04+00:00,2018-12-02 12:57:34+00:00,1372,38.26,-85.76,38.26,-85.76,2018,December,Sunday,12,6.0
26551074,2018-12-02 11:59:49+00:00,2018-12-02 12:49:26+00:00,5624,38.26,-85.75,38.26,-85.76,2018,December,Sunday,11,50.0
26544704,2018-12-02 11:29:53+00:00,2018-12-02 12:28:31+00:00,5441,38.26,-85.74,38.26,-85.74,2018,December,Sunday,11,59.0
26550041,2018-12-02 11:55:14+00:00,2018-12-02 12:13:42+00:00,1531,38.22,-85.76,38.21,-85.76,2018,December,Sunday,11,18.0
27284435,2018-12-06 12:11:26+00:00,2018-12-06 12:19:54+00:00,1525,38.22,-85.76,38.21,-85.76,2018,December,Thursday,12,8.0
27544900,2018-12-07 19:54:36+00:00,2018-12-07 19:59:10+00:00,279,38.23,-85.7,38.23,-85.7,2018,December,Friday,19,5.0
29792083,2018-12-19 19:11:04+00:00,2018-12-19 19:15:21+00:00,688,38.24,-85.72,38.24,-85.72,2018,December,Wednesday,19,4.0
27266960,2018-12-06 10:38:44+00:00,2018-12-06 11:05:09+00:00,4635,38.25,-85.76,38.25,-85.76,2018,December,Thursday,10,26.0
27284808,2018-12-06 12:13:41+00:00,2018-12-06 12:17:44+00:00,379,38.22,-85.76,38.22,-85.76,2018,December,Thursday,12,4.0
29178114,2018-12-16 13:12:34+00:00,2018-12-16 13:22:05+00:00,1080,38.23,-85.7,38.23,-85.7,2018,December,Sunday,13,10.0
29186899,2018-12-16 13:47:43+00:00,2018-12-16 13:57:43+00:00,1935,38.26,-85.78,38.25,-85.76,2018,December,Sunday,13,10.0
28774438,2018-12-14 14:42:08+00:00,2018-12-14 14:57:58+00:00,1675,38.26,-85.76,38.26,-85.76,2018,December,Friday,14,16.0
29686844,2018-12-19 08:40:27+00:00,2018-12-19 09:04:58+00:00,5693,38.27,-85.74,38.27,-85.78,2018,December,Wednesday,8,25.0
30747299,2018-12-25 11:07:47+00:00,2018-12-25 11:12:21+00:00,458,38.23,-85.76,38.22,-85.76,2018,December,Tuesday,11,5.0
31257291,2018-12-28 12:21:29+00:00,2018-12-28 13:33:16+00:00,3927,38.26,-85.74,38.26,-85.74,2018,December,Friday,12,72.0
31302200,2018-12-28 15:57:36+00:00,2018-12-28 16:23:07+00:00,1147,38.26,-85.74,38.26,-85.74,2018,December,Friday,15,26.0
31456115,2018-12-29 12:38:34+00:00,2018-12-29 12:53:42+00:00,1380,38.26,-85.75,38.26,-85.76,2018,December,Saturday,12,15.0
27278965,2018-12-06 11:42:50+00:00,2018-12-06 11:48:50+00:00,1013,38.26,-85.74,38.26,-85.75,2018,December,Thursday,11,6.0
27286483,2018-12-06 12:23:18+00:00,2018-12-06 12:26:44+00:00,201,38.22,-85.76,38.22,-85.76,2018,December,Thursday,12,3.0
28775125,2018-12-14 14:45:41+00:00,2018-12-14 14:57:27+00:00,1158,38.26,-85.76,38.26,-85.76,2018,December,Friday,14,12.0
29249207,2018-12-16 20:04:02+00:00,2018-12-16 20:12:23+00:00,1621,38.26,-85.76,38.26,-85.75,2018,December,Sunday,20,8.0
27232929,2018-12-06 07:42:01+00:00,2018-12-06 07:46:56+00:00,1204,38.21,-85.75,38.22,-85.76,2018,December,Thursday,7,5.0
27240123,2018-12-06 08:21:02+00:00,2018-12-06 08:27:29+00:00,1700,38.22,-85.76,38.21,-85.76,2018,December,Thursday,8,6.0
29696544,2018-12-19 09:37:14+00:00,2018-12-19 09:43:47+00:00,403,38.26,-85.76,38.26,-85.76,2018,December,Wednesday,9,7.0
30622632,2018-12-24 11:53:15+00:00,2018-12-24 12:47:16+00:00,7216,38.25,-85.75,38.26,-85.76,2018,December,Monday,11,54.0
30730474,2018-12-25 08:30:20+00:00,2018-12-25 09:10:43+00:00,3423,38.25,-85.75,38.24,-85.76,2018,December,Tuesday,8,40.0
31165028,2018-12-27 22:47:16+00:00,2018-12-27 23:34:43+00:00,768,38.23,-85.76,38.23,-85.76,2018,December,Thursday,22,47.0
31334439,2018-12-28 19:10:19+00:00,2018-12-28 19:12:43+00:00,323,38.24,-85.76,38.23,-85.76,2018,December,Friday,19,2.0
31282781,2018-12-28 14:23:43+00:00,2018-12-28 15:07:01+00:00,6524,38.26,-85.75,38.26,-85.76,2018,December,Friday,14,43.0
31811350,2018-12-31 10:14:38+00:00,2018-12-31 10:24:13+00:00,2112,38.2,-85.76,38.21,-85.78,2018,December,Monday,10,10.0
29125286,2018-12-16 08:48:45+00:00,2018-12-16 09:13:58+00:00,5677,38.25,-85.76,38.24,-85.72,2018,December,Sunday,8,25.0
26659813,2018-12-03 03:29:32+00:00,2018-12-03 03:32:33+00:00,877,38.23,-85.76,38.22,-85.76,2018,December,Monday,3,3.0
27289641,2018-12-06 12:43:17+00:00,2018-12-06 12:46:23+00:00,659,38.26,-85.76,38.26,-85.77,2018,December,Thursday,12,3.0
27288161,2018-12-06 12:33:53+00:00,2018-12-06 12:35:57+00:00,405,38.22,-85.76,38.22,-85.76,2018,December,Thursday,12,2.0
29798728,2018-12-19 20:02:38+00:00,2018-12-19 20:49:12+00:00,7712,38.24,-85.72,38.23,-85.71,2018,December,Wednesday,20,47.0
29517526,2018-12-18 09:42:04+00:00,2018-12-18 09:44:25+00:00,364,38.26,-85.76,38.26,-85.76,2018,December,Tuesday,9,2.0
30194083,2018-12-21 23:32:34+00:00,2018-12-21 23:58:35+00:00,5069,38.22,-85.76,38.22,-85.76,2018,December,Friday,23,26.0
27290846,2018-12-06 12:50:08+00:00,2018-12-06 12:56:34+00:00,722,38.22,-85.75,38.22,-85.76,2018,December,Thursday,12,6.0
31430309,2018-12-29 10:30:04+00:00,2018-12-29 10:33:54+00:00,163,38.26,-85.76,38.26,-85.75,2018,December,Saturday,10,4.0
31438009,2018-12-29 11:11:19+00:00,2018-12-29 12:43:14+00:00,8797,38.22,-85.7,38.23,-85.71,2018,December,Saturday,11,92.0
31440153,2018-12-29 11:22:03+00:00,2018-12-29 12:20:06+00:00,5280,38.22,-85.7,38.22,-85.7,2018,December,Saturday,11,58.0
31457025,2018-12-29 12:42:50+00:00,2018-12-29 12:48:20+00:00,661,38.26,-85.73,38.25,-85.74,2018,December,Saturday,12,6.0
31451020,2018-12-29 12:14:10+00:00,2018-12-29 12:18:47+00:00,306,38.26,-85.76,38.26,-85.76,2018,December,Saturday,12,5.0
31454355,2018-12-29 12:30:18+00:00,2018-12-29 12:38:42+00:00,184,38.26,-85.75,38.26,-85.75,2018,December,Saturday,12,8.0
31439835,2018-12-29 11:20:28+00:00,2018-12-29 12:14:26+00:00,14,38.22,-85.7,38.22,-85.7,2018,December,Saturday,11,54.0
31445772,2018-12-29 11:49:48+00:00,2018-12-29 12:12:20+00:00,3046,38.24,-85.72,38.23,-85.7,2018,December,Saturday,11,23.0
31439887,2018-12-29 11:20:48+00:00,2018-12-29 12:12:53+00:00,5805,38.22,-85.7,38.22,-85.7,2018,December,Saturday,11,52.0
31445951,2018-12-29 11:50:41+00:00,2018-12-29 12:27:06+00:00,3935,38.26,-85.76,38.25,-85.74,2018,December,Saturday,11,36.0
31444907,2018-12-29 11:45:39+00:00,2018-12-29 12:06:45+00:00,1978,38.26,-85.75,38.26,-85.73,2018,December,Saturday,11,21.0
31446892,2018-12-29 11:55:03+00:00,2018-12-29 12:48:41+00:00,7380,38.23,-85.71,38.22,-85.7,2018,December,Saturday,11,54.0
31446903,2018-12-29 11:55:04+00:00,2018-12-29 12:03:06+00:00,1633,38.24,-85.72,38.25,-85.73,2018,December,Saturday,11,8.0
26720889,2018-12-03 11:07:17+00:00,2018-12-03 11:10:05+00:00,441,38.22,-85.76,38.22,-85.76,2018,December,Monday,11,3.0
29615512,2018-12-18 20:05:49+00:00,2018-12-18 20:59:16+00:00,4857,38.25,-85.76,38.25,-85.76,2018,December,Tuesday,20,53.0
30544295,2018-12-23 21:41:25+00:00,2018-12-23 21:47:22+00:00,852,38.24,-85.72,38.23,-85.71,2018,December,Sunday,21,6.0
31654156,2018-12-30 12:57:10+00:00,2018-12-30 13:05:44+00:00,1020,38.23,-85.76,38.22,-85.76,2018,December,Sunday,12,9.0
26924101,2018-12-04 13:18:41+00:00,2018-12-04 13:26:59+00:00,519,38.26,-85.75,38.25,-85.75,2018,December,Tuesday,13,8.0
30548804,2018-12-23 22:40:20+00:00,2018-12-23 22:54:53+00:00,1768,38.25,-85.75,38.25,-85.75,2018,December,Sunday,22,15.0
31412381,2018-12-29 08:40:01+00:00,2018-12-29 08:45:42+00:00,315,38.25,-85.76,38.25,-85.76,2018,December,Saturday,8,6.0
31398879,2018-12-29 07:04:06+00:00,2018-12-29 07:21:37+00:00,921,38.23,-85.76,38.23,-85.76,2018,December,Saturday,7,18.0
26724863,2018-12-03 11:30:50+00:00,2018-12-03 11:42:46+00:00,1270,38.25,-85.75,38.26,-85.74,2018,December,Monday,11,12.0
26693549,2018-12-03 08:36:31+00:00,2018-12-03 08:40:52+00:00,58,38.21,-85.76,38.21,-85.76,2018,December,Monday,8,4.0
28438824,2018-12-12 19:32:15+00:00,2018-12-12 19:34:13+00:00,379,38.23,-85.76,38.23,-85.76,2018,December,Wednesday,19,2.0
30548091,2018-12-23 22:30:10+00:00,2018-12-23 22:34:35+00:00,907,38.23,-85.71,38.24,-85.7,2018,December,Sunday,22,4.0
28617124,2018-12-13 18:37:34+00:00,2018-12-13 18:46:59+00:00,1211,38.26,-85.76,38.26,-85.76,2018,December,Thursday,18,9.0
31191212,2018-12-28 04:51:54+00:00,2018-12-28 04:57:33+00:00,1496,38.23,-85.74,38.23,-85.76,2018,December,Friday,4,6.0
26920527,2018-12-04 12:57:50+00:00,2018-12-04 13:02:28+00:00,358,38.22,-85.76,38.22,-85.76,2018,December,Tuesday,12,5.0
31627483,2018-12-30 10:46:38+00:00,2018-12-30 11:18:42+00:00,7708,38.25,-85.74,38.23,-85.81,2018,December,Sunday,10,32.0
31403003,2018-12-29 07:35:40+00:00,2018-12-29 07:52:37+00:00,2901,38.24,-85.73,38.24,-85.7,2018,December,Saturday,7,17.0
31403049,2018-12-29 07:36:09+00:00,2018-12-29 07:52:50+00:00,2909,38.24,-85.73,38.24,-85.7,2018,December,Saturday,7,17.0
26706366,2018-12-03 09:47:25+00:00,2018-12-03 09:51:13+00:00,654,38.21,-85.76,38.22,-85.76,2018,December,Monday,9,4.0
27849419,2018-12-09 12:30:25+00:00,2018-12-09 13:24:44+00:00,8466,38.24,-85.72,38.24,-85.73,2018,December,Sunday,12,54.0
28445271,2018-12-12 20:27:22+00:00,2018-12-12 20:38:57+00:00,3155,38.25,-85.74,38.23,-85.73,2018,December,Wednesday,20,12.0
31173503,2018-12-28 00:44:41+00:00,2018-12-28 01:13:28+00:00,3786,38.26,-85.74,38.26,-85.74,2018,December,Friday,0,29.0
26725790,2018-12-03 11:36:13+00:00,2018-12-03 11:39:48+00:00,634,38.26,-85.75,38.26,-85.76,2018,December,Monday,11,4.0
31658679,2018-12-30 13:17:37+00:00,2018-12-30 13:41:14+00:00,339,38.24,-85.72,38.24,-85.72,2018,December,Sunday,13,24.0
31404486,2018-12-29 07:46:50+00:00,2018-12-29 07:54:52+00:00,1976,38.26,-85.76,38.26,-85.74,2018,December,Saturday,7,8.0
28085294,2018-12-10 20:41:19+00:00,2018-12-10 20:55:36+00:00,5303,38.26,-85.76,38.25,-85.81,2018,December,Monday,20,14.0
26335887,2018-12-01 11:35:27+00:00,2018-12-01 11:49:48+00:00,2242,38.22,-85.77,38.22,-85.76,2018,December,Saturday,11,14.0
28620253,2018-12-13 19:03:16+00:00,2018-12-13 19:12:42+00:00,2349,38.25,-85.74,38.25,-85.75,2018,December,Thursday,19,9.0
29038087,2018-12-15 19:00:07+00:00,2018-12-15 19:09:33+00:00,910,38.26,-85.73,38.25,-85.74,2018,December,Saturday,19,9.0
28319239,2018-12-12 07:31:39+00:00,2018-12-12 07:59:15+00:00,3646,38.23,-85.76,38.25,-85.74,2018,December,Wednesday,7,28.0
31151615,2018-12-27 20:18:53+00:00,2018-12-27 20:34:57+00:00,3824,38.24,-85.72,38.24,-85.72,2018,December,Thursday,20,16.0
28620015,2018-12-13 19:01:13+00:00,2018-12-13 19:09:23+00:00,1540,38.25,-85.74,38.26,-85.75,2018,December,Thursday,19,8.0
31155371,2018-12-27 20:53:51+00:00,2018-12-27 21:50:44+00:00,10063,38.22,-85.76,38.22,-85.76,2018,December,Thursday,20,57.0
26728452,2018-12-03 11:50:29+00:00,2018-12-03 11:54:26+00:00,330,38.22,-85.76,38.22,-85.76,2018,December,Monday,11,4.0
26913143,2018-12-04 12:14:10+00:00,2018-12-04 13:16:14+00:00,12573,38.25,-85.74,38.24,-85.65,2018,December,Tuesday,12,62.0
26721557,2018-12-03 11:11:10+00:00,2018-12-03 11:16:36+00:00,1249,38.25,-85.74,38.26,-85.76,2018,December,Monday,11,5.0
26701348,2018-12-03 09:19:25+00:00,2018-12-03 09:24:25+00:00,1511,38.22,-85.76,38.21,-85.75,2018,December,Monday,9,5.0
28445500,2018-12-12 20:29:19+00:00,2018-12-12 20:39:14+00:00,2170,38.24,-85.72,38.24,-85.73,2018,December,Wednesday,20,10.0
28446594,2018-12-12 20:39:53+00:00,2018-12-12 20:42:11+00:00,248,38.23,-85.73,38.23,-85.73,2018,December,Wednesday,20,2.0
28620154,2018-12-13 19:02:24+00:00,2018-12-13 19:12:41+00:00,2297,38.25,-85.74,38.25,-85.75,2018,December,Thursday,19,10.0
28609093,2018-12-13 17:37:37+00:00,2018-12-13 18:00:50+00:00,2191,38.26,-85.75,38.25,-85.74,2018,December,Thursday,17,23.0
31157491,2018-12-27 21:16:18+00:00,2018-12-27 21:18:17+00:00,464,38.24,-85.72,38.24,-85.72,2018,December,Thursday,21,2.0
26703391,2018-12-03 09:30:41+00:00,2018-12-03 09:32:00+00:00,153,38.25,-85.75,38.25,-85.75,2018,December,Monday,9,1.0
